Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
2,3,2014-04-23,4757,655,1,0,0,1
3,3,2014-04-23,5561,684,1,0,0,1
4,3,2014-04-23,7352,1109,1,0,0,1
5,3,2014-04-23,3875,562,1,0,0,1
1,2,2014-04-22,4133,563,1,0,0,1
2,2,2014-04-22,4419,573,1,0,0,1
3,2,2014-04-22,6172,782,1,0,0,1
4,2,2014-04-22,9723,1353,1,0,0,1
5,2,2014-04-22,3615,507,1,0,0,1
1,1,2014-04-21,0,0,0,0,b,1
2,1,2014-04-21,0,0,0,0,b,1
3,1,2014-04-21,0,0,0,0,b,1
4,1,2014-04-21,0,0,0,0,b,1
5,1,2014-04-21,0,0,0,0,b,1
1,7,2014-04-20,0,0,0,0,0,1
2,7,2014-04-20,0,0,0,0,0,0
3,7,2014-04-20,0,0,0,0,0,0
4,7,2014-04-20,0,0,0,0,0,0
5,7,2014-04-20,0,0,0,0,0,0
1,6,2014-04-19,5871,642,1,0,0,1
2,6,2014-04-19,4146,465,1,0,0,0
3,6,2014-04-19,5794,690,1,0,0,0
4,6,2014-04-19,10613,1558,1,0,0,0
5,6,2014-04-19,3153,341,1,0,0,0
1,5,2014-04-18,0,0,0,1,b,1
2,5,2014-04-18,0,0,0,1,b,0
3,5,2014-04-18,0,0,0,1,b,1
4,5,2014-04-18,0,0,0,1,b,1
5,5,2014-04-18,0,0,0,1,b,1
1,4,2014-04-17,6160,703,1,1,0,1
2,4,2014-04-17,6647,737,1,1,0,0
3,4,2014-04-17,8309,946,1,1,0,1
4,4,2014-04-17,13084,1755,1,1,0,1
5,4,2014-04-17,6690,743,1,1,0,0
1,3,2014-04-16,6381,662,1,1,0,1
2,3,2014-04-16,7317,876,1,1,0,0
3,3,2014-04-16,9311,954,1,1,0,1
4,3,2014-04-16,11237,1489,1,1,0,1
5,3,2014-04-16,7722,795,1,1,0,0
1,2,2014-04-15,6196,672,1,1,0,1
2,2,2014-04-15,7701,747,1,1,0,0
3,2,2014-04-15,10021,951,1,1,0,1
4,2,2014-04-15,11191,1485,1,1,0,1
5,2,2014-04-15,7439,743,1,1,0,0
1,1,2014-04-14,6803,693,1,1,0,1
2,1,2014-04-14,7714,758,1,1,0,0
3,1,2014-04-14,10103,930,1,1,0,1
4,1,2014-04-14,12391,1592,1,1,0,1
5,1,2014-04-14,7980,711,1,1,0,0
1,7,2014-04-13,0,0,0,0,0,0
2,7,2014-04-13,0,0,0,0,0,0
3,7,2014-04-13,0,0,0,0,0,0
4,7,2014-04-13,0,0,0,0,0,0
5,7,2014-04-13,0,0,0,0,0,0
1,6,2014-04-12,4435,570,1,0,0,0
2,6,2014-04-12,2574,328,1,0,0,0
3,6,2014-04-12,3795,430,1,0,0,0
4,6,2014-04-12,9200,1367,1,0,0,0
5,6,2014-04-12,1423,182,1,0,0,0
1,5,2014-04-11,3733,507,1,0,0,0
2,5,2014-04-11,4701,516,1,0,0,0
3,5,2014-04-11,6169,696,1,0,0,0
4,5,2014-04-11,7682,1166,1,0,0,0
5,5,2014-04-11,3623,492,1,0,0,0
1,4,2014-04-10,3948,501,1,0,0,0
2,4,2014-04-10,3691,471,1,0,0,0
3,4,2014-04-10,5683,700,1,0,0,0
4,4,2014-04-10,7714,1139,1,0,0,0
5,4,2014-04-10,3526,475,1,0,0,0
1,3,2014-04-09,3919,528,1,0,0,0
2,3,2014-04-09,5142,706,1,0,0,0
3,3,2014-04-09,5389,655,1,0,0,0
4,3,2014-04-09,7890,1145,1,0,0,0
5,3,2014-04-09,4013,581,1,0,0,0
1,2,2014-04-08,3990,496,1,0,0,0
2,2,2014-04-08,4475,519,1,0,0,0
3,2,2014-04-08,5218,628,1,0,0,0
4,2,2014-04-08,7074,1102,1,0,0,0
5,2,2014-04-08,3823,515,1,0,0,0
1,1,2014-04-07,3751,497,1,0,0,0
2,1,2014-04-07,3941,528,1,0,0,0
3,1,2014-04-07,5121,671,1,0,0,0
4,1,2014-04-07,7733,1214,1,0,0,0
5,1,2014-04-07,4014,557,1,0,0,0
1,7,2014-04-06,0,0,0,0,0,0
2,7,2014-04-06,0,0,0,0,0,0
3,7,2014-04-06,0,0,0,0,0,0
4,7,2014-04-06,0,0,0,0,0,0
5,7,2014-04-06,0,0,0,0,0,0
1,6,2014-04-05,4599,571,1,0,0,0
2,6,2014-04-05,2655,330,1,0,0,0
3,6,2014-04-05,3904,434,1,0,0,0
4,6,2014-04-05,9423,1381,1,0,0,0
5,6,2014-04-05,1911,218,1,0,0,0
1,5,2014-04-04,4738,552,1,1,0,0
2,5,2014-04-04,5016,566,1,1,0,0
3,5,2014-04-04,7562,827,1,1,0,0
4,5,2014-04-04,9411,1286,1,1,0,0
5,5,2014-04-04,5251,588,1,1,0,0
1,4,2014-04-03,4556,526,1,1,0,0
2,4,2014-04-03,5078,581,1,1,0,0
3,4,2014-04-03,7477,838,1,1,0,0
4,4,2014-04-03,9189,1277,1,1,0,0
5,4,2014-04-03,4853,605,1,1,0,0
1,3,2014-04-02,4834,539,1,1,0,0
2,3,2014-04-02,7013,825,1,1,0,0
3,3,2014-04-02,7481,791,1,1,0,0
4,3,2014-04-02,9585,1291,1,1,0,0
5,3,2014-04-02,6260,699,1,1,0,0
1,2,2014-04-01,5407,583,1,1,0,0
2,2,2014-04-01,4862,587,1,1,0,0
3,2,2014-04-01,6800,804,1,1,0,0
4,2,2014-04-01,11772,1436,1,1,0,0
5,2,2014-04-01,6100,665,1,1,0,0
1,1,2014-03-31,6008,640,1,1,0,0
2,1,2014-03-31,9908,963,1,1,0,0
3,1,2014-03-31,13588,1161,1,1,0,0
4,1,2014-03-31,14638,1752,1,1,0,0
5,1,2014-03-31,7135,748,1,1,0,0
1,7,2014-03-30,0,0,0,0,0,0
2,7,2014-03-30,0,0,0,0,0,0
3,7,2014-03-30,0,0,0,0,0,0
4,7,2014-03-30,0,0,0,0,0,0
5,7,2014-03-30,0,0,0,0,0,0
1,6,2014-03-29,4583,548,1,0,0,0
2,6,2014-03-29,2815,328,1,0,0,0
3,6,2014-03-29,4200,466,1,0,0,0
4,6,2014-03-29,8880,1321,1,0,0,0
5,6,2014-03-29,1747,217,1,0,0,0
1,5,2014-03-28,3987,471,1,0,0,0
2,5,2014-03-28,4409,489,1,0,0,0
3,5,2014-03-28,6194,737,1,0,0,0
4,5,2014-03-28,7696,1096,1,0,0,0
5,5,2014-03-28,3575,460,1,0,0,0
1,4,2014-03-27,3847,512,1,0,0,0
2,4,2014-03-27,4350,523,1,0,0,0
3,4,2014-03-27,4969,635,1,0,0,0
4,4,2014-03-27,7006,1079,1,0,0,0
5,4,2014-03-27,3488,453,1,0,0,0
1,3,2014-03-26,3225,443,1,0,0,0
2,3,2014-03-26,5059,682,1,0,0,0
3,3,2014-03-26,5158,634,1,0,0,0
4,3,2014-03-26,7095,1054,1,0,0,0
5,3,2014-03-26,3622,562,1,0,0,0
1,2,2014-03-25,3136,448,1,0,0,0
2,2,2014-03-25,4086,503,1,0,0,0
3,2,2014-03-25,5207,692,1,0,0,0
4,2,2014-03-25,7277,1123,1,0,0,0
5,2,2014-03-25,3535,456,1,0,0,0
1,1,2014-03-24,3850,511,1,0,0,0
2,1,2014-03-24,3893,523,1,0,0,0
3,1,2014-03-24,5248,696,1,0,0,0
4,1,2014-03-24,7992,1209,1,0,0,0
5,1,2014-03-24,3378,444,1,0,0,0
1,7,2014-03-23,0,0,0,0,0,0
2,7,2014-03-23,0,0,0,0,0,0
3,7,2014-03-23,0,0,0,0,0,0
4,7,2014-03-23,0,0,0,0,0,0
5,7,2014-03-23,0,0,0,0,0,0
1,6,2014-03-22,5241,628,1,0,0,0
2,6,2014-03-22,2569,314,1,0,0,0
3,6,2014-03-22,4389,470,1,0,0,0
4,6,2014-03-22,9676,1393,1,0,0,0
5,6,2014-03-22,1740,222,1,0,0,0
1,5,2014-03-21,4510,542,1,1,0,0
2,5,2014-03-21,4993,551,1,1,0,0
3,5,2014-03-21,6765,711,1,1,0,0
4,5,2014-03-21,9292,1284,1,1,0,0
5,5,2014-03-21,4550,549,1,1,0,0
1,4,2014-03-20,4023,485,1,1,0,0
2,4,2014-03-20,4950,574,1,1,0,0
3,4,2014-03-20,7390,796,1,1,0,0
4,4,2014-03-20,8074,1200,1,1,0,0
5,4,2014-03-20,4478,502,1,1,0,0
1,3,2014-03-19,4036,496,1,1,0,0
2,3,2014-03-19,6275,747,1,1,0,0
3,3,2014-03-19,8417,843,1,1,0,0
4,3,2014-03-19,8672,1265,1,1,0,0
5,3,2014-03-19,5031,615,1,1,0,0
1,2,2014-03-18,5200,635,1,1,0,0
2,2,2014-03-18,5805,644,1,1,0,0
3,2,2014-03-18,9011,867,1,1,0,0
4,2,2014-03-18,9920,1344,1,1,0,0
5,2,2014-03-18,5682,629,1,1,0,0
1,1,2014-03-17,5563,628,1,1,0,0
2,1,2014-03-17,7054,743,1,1,0,0
3,1,2014-03-17,9154,908,1,1,0,0
4,1,2014-03-17,11669,1563,1,1,0,0
5,1,2014-03-17,7702,777,1,1,0,0
1,7,2014-03-16,0,0,0,0,0,0
2,7,2014-03-16,0,0,0,0,0,0
3,7,2014-03-16,0,0,0,0,0,0
4,7,2014-03-16,0,0,0,0,0,0
5,7,2014-03-16,0,0,0,0,0,0
1,6,2014-03-15,5042,630,1,0,0,0
2,6,2014-03-15,2678,333,1,0,0,0
3,6,2014-03-15,4255,448,1,0,0,0
4,6,2014-03-15,10009,1397,1,0,0,0
5,6,2014-03-15,1895,214,1,0,0,0
1,5,2014-03-14,3883,502,1,0,0,0
2,5,2014-03-14,3321,430,1,0,0,0
3,5,2014-03-14,6245,705,1,0,0,0
4,5,2014-03-14,7336,1109,1,0,0,0
5,5,2014-03-14,3982,512,1,0,0,0
1,4,2014-03-13,3224,450,1,0,0,0
2,4,2014-03-13,4172,551,1,0,0,0
3,4,2014-03-13,4918,719,1,0,0,0
4,4,2014-03-13,6987,1011,1,0,0,0
5,4,2014-03-13,3728,463,1,0,0,0
1,3,2014-03-12,3805,499,1,0,0,0
2,3,2014-03-12,4581,658,1,0,0,0
3,3,2014-03-12,4951,649,1,0,0,0
4,3,2014-03-12,7318,1107,1,0,0,0
5,3,2014-03-12,4031,578,1,0,0,0
1,2,2014-03-11,3588,476,1,0,0,0
2,2,2014-03-11,3575,501,1,0,0,0
3,2,2014-03-11,5412,684,1,0,0,0
4,2,2014-03-11,7021,1092,1,0,0,0
5,2,2014-03-11,3643,512,1,0,0,0
1,1,2014-03-10,3573,469,1,0,0,0
2,1,2014-03-10,3799,516,1,0,0,0
3,1,2014-03-10,4928,703,1,0,0,0
4,1,2014-03-10,7809,1157,1,0,0,0
5,1,2014-03-10,3629,499,1,0,0,0
1,7,2014-03-09,0,0,0,0,0,0
2,7,2014-03-09,0,0,0,0,0,0
3,7,2014-03-09,0,0,0,0,0,0
4,7,2014-03-09,0,0,0,0,0,0
5,7,2014-03-09,0,0,0,0,0,0
1,6,2014-03-08,4400,550,1,0,0,0
2,6,2014-03-08,2863,353,1,0,0,0
3,6,2014-03-08,3407,426,1,0,0,0
4,6,2014-03-08,9296,1372,1,0,0,0
5,6,2014-03-08,1991,211,1,0,0,0
1,5,2014-03-07,5340,588,1,1,0,0
2,5,2014-03-07,5275,593,1,1,0,0
3,5,2014-03-07,8321,861,1,1,0,0
4,5,2014-03-07,9986,1359,1,1,0,0
5,5,2014-03-07,4804,590,1,1,0,0
1,4,2014-03-06,4585,542,1,1,0,0
2,4,2014-03-06,5173,611,1,1,0,0
3,4,2014-03-06,8140,835,1,1,0,0
4,4,2014-03-06,9072,1285,1,1,0,0
5,4,2014-03-06,4805,564,1,1,0,0
1,3,2014-03-05,4916,592,1,1,0,0
2,3,2014-03-05,6740,802,1,1,0,0
3,3,2014-03-05,8867,878,1,1,0,0
4,3,2014-03-05,9039,1277,1,1,0,0
5,3,2014-03-05,6208,746,1,1,0,0
1,2,2014-03-04,5397,619,1,1,0,0
2,2,2014-03-04,6006,630,1,1,0,0
3,2,2014-03-04,9520,901,1,1,0,0
4,2,2014-03-04,11220,1440,1,1,0,0
5,2,2014-03-04,5423,621,1,1,0,0
1,1,2014-03-03,6198,616,1,1,0,0
2,1,2014-03-03,7332,760,1,1,0,0
3,1,2014-03-03,11091,1032,1,1,0,0
4,1,2014-03-03,13685,1736,1,1,0,0
5,1,2014-03-03,7607,768,1,1,0,0
1,7,2014-03-02,0,0,0,0,0,0
2,7,2014-03-02,0,0,0,0,0,0
3,7,2014-03-02,0,0,0,0,0,0
4,7,2014-03-02,0,0,0,0,0,0
5,7,2014-03-02,0,0,0,0,0,0
1,6,2014-03-01,5307,655,1,0,0,0
2,6,2014-03-01,3350,373,1,0,0,0
3,6,2014-03-01,4718,539,1,0,0,0
4,6,2014-03-01,11248,1584,1,0,0,0
5,6,2014-03-01,2170,256,1,0,0,0
1,5,2014-02-28,5031,603,1,0,0,0
2,5,2014-02-28,4400,555,1,0,0,0
3,5,2014-02-28,6792,786,1,0,0,0
4,5,2014-02-28,10849,1381,1,0,0,0
5,5,2014-02-28,4602,537,1,0,0,1
1,4,2014-02-27,3826,519,1,0,0,0
2,4,2014-02-27,3998,493,1,0,0,0
3,4,2014-02-27,5324,684,1,0,0,0
4,4,2014-02-27,7723,1140,1,0,0,0
5,4,2014-02-27,3176,460,1,0,0,1
1,3,2014-02-26,4108,491,1,0,0,0
2,3,2014-02-26,4548,632,1,0,0,0
3,3,2014-02-26,4580,640,1,0,0,0
4,3,2014-02-26,6987,1100,1,0,0,0
5,3,2014-02-26,3568,548,1,0,0,1
1,2,2014-02-25,3499,470,1,0,0,0
2,2,2014-02-25,3520,489,1,0,0,0
3,2,2014-02-25,4858,680,1,0,0,0
4,2,2014-02-25,6812,1096,1,0,0,0
5,2,2014-02-25,3407,458,1,0,0,1
1,1,2014-02-24,3826,481,1,0,0,0
2,1,2014-02-24,3894,499,1,0,0,0
3,1,2014-02-24,5141,672,1,0,0,0
4,1,2014-02-24,7782,1220,1,0,0,0
5,1,2014-02-24,3558,480,1,0,0,1
1,7,2014-02-23,0,0,0,0,0,0
2,7,2014-02-23,0,0,0,0,0,0
3,7,2014-02-23,0,0,0,0,0,0
4,7,2014-02-23,0,0,0,0,0,0
5,7,2014-02-23,0,0,0,0,0,0
1,6,2014-02-22,4820,623,1,0,0,0
2,6,2014-02-22,2563,316,1,0,0,0
3,6,2014-02-22,4082,475,1,0,0,0
4,6,2014-02-22,10047,1451,1,0,0,0
5,6,2014-02-22,1975,235,1,0,0,0
1,5,2014-02-21,4727,550,1,1,0,0
2,5,2014-02-21,4790,527,1,1,0,1
3,5,2014-02-21,7511,799,1,1,0,0
4,5,2014-02-21,9193,1308,1,1,0,0
5,5,2014-02-21,4389,512,1,1,0,1
1,4,2014-02-20,4563,559,1,1,0,0
2,4,2014-02-20,4961,584,1,1,0,1
3,4,2014-02-20,6798,766,1,1,0,0
4,4,2014-02-20,9452,1305,1,1,0,0
5,4,2014-02-20,5365,592,1,1,0,1
1,3,2014-02-19,4935,547,1,1,0,0
2,3,2014-02-19,6419,774,1,1,0,1
3,3,2014-02-19,8156,812,1,1,0,0
4,3,2014-02-19,9010,1278,1,1,0,0
5,3,2014-02-19,5307,603,1,1,0,1
1,2,2014-02-18,4602,556,1,1,0,0
2,2,2014-02-18,5979,644,1,1,0,1
3,2,2014-02-18,8382,843,1,1,0,0
4,2,2014-02-18,9676,1272,1,1,0,0
5,2,2014-02-18,5368,591,1,1,0,1
1,1,2014-02-17,5393,606,1,1,0,0
2,1,2014-02-17,7584,761,1,1,0,1
3,1,2014-02-17,10020,989,1,1,0,0
4,1,2014-02-17,11297,1531,1,1,0,0
5,1,2014-02-17,7170,728,1,1,0,1
1,7,2014-02-16,0,0,0,0,0,0
2,7,2014-02-16,0,0,0,0,0,0
3,7,2014-02-16,0,0,0,0,0,0
4,7,2014-02-16,0,0,0,0,0,0
5,7,2014-02-16,0,0,0,0,0,0
1,6,2014-02-15,5258,655,1,0,0,0
2,6,2014-02-15,2509,300,1,0,0,0
3,6,2014-02-15,3793,415,1,0,0,0
4,6,2014-02-15,9171,1383,1,0,0,0
5,6,2014-02-15,2165,219,1,0,0,0
1,5,2014-02-14,4647,591,1,0,0,0
2,5,2014-02-14,4324,527,1,0,0,0
3,5,2014-02-14,6213,753,1,0,0,0
4,5,2014-02-14,8877,1275,1,0,0,0
5,5,2014-02-14,4431,552,1,0,0,0
1,4,2014-02-13,3638,517,1,0,0,0
2,4,2014-02-13,4171,498,1,0,0,0
3,4,2014-02-13,5132,684,1,0,0,0
4,4,2014-02-13,7765,1186,1,0,0,0
5,4,2014-02-13,3823,488,1,0,0,0
1,3,2014-02-12,3662,508,1,0,0,0
2,3,2014-02-12,4848,654,1,0,0,0
3,3,2014-02-12,5675,710,1,0,0,0
4,3,2014-02-12,8244,1214,1,0,0,0
5,3,2014-02-12,4475,604,1,0,0,0
1,2,2014-02-11,3461,481,1,0,0,0
2,2,2014-02-11,4056,532,1,0,0,0
3,2,2014-02-11,4877,662,1,0,0,0
4,2,2014-02-11,7483,1131,1,0,0,0
5,2,2014-02-11,3649,505,1,0,0,0
1,1,2014-02-10,3591,502,1,0,0,0
2,1,2014-02-10,4006,532,1,0,0,0
3,1,2014-02-10,5396,737,1,0,0,0
4,1,2014-02-10,9075,1327,1,0,0,0
5,1,2014-02-10,4108,541,1,0,0,0
1,7,2014-02-09,0,0,0,0,0,0
2,7,2014-02-09,0,0,0,0,0,0
3,7,2014-02-09,0,0,0,0,0,0
4,7,2014-02-09,0,0,0,0,0,0
5,7,2014-02-09,0,0,0,0,0,0
1,6,2014-02-08,4726,620,1,0,0,0
2,6,2014-02-08,2484,331,1,0,0,0
3,6,2014-02-08,4369,457,1,0,0,0
4,6,2014-02-08,9842,1434,1,0,0,0
5,6,2014-02-08,1910,223,1,0,0,0
1,5,2014-02-07,5596,636,1,1,0,0
2,5,2014-02-07,4848,565,1,1,0,0
3,5,2014-02-07,7198,767,1,1,0,0
4,5,2014-02-07,9571,1386,1,1,0,1
5,5,2014-02-07,5492,594,1,1,0,0
1,4,2014-02-06,4823,557,1,1,0,0
2,4,2014-02-06,6012,670,1,1,0,0
3,4,2014-02-06,7920,828,1,1,0,0
4,4,2014-02-06,9589,1347,1,1,0,1
5,4,2014-02-06,5266,567,1,1,0,0
1,3,2014-02-05,5031,581,1,1,0,0
2,3,2014-02-05,7198,820,1,1,0,0
3,3,2014-02-05,8124,834,1,1,0,0
4,3,2014-02-05,10046,1386,1,1,0,1
5,3,2014-02-05,6486,700,1,1,0,0
1,2,2014-02-04,5540,602,1,1,0,0
2,2,2014-02-04,7036,671,1,1,0,0
3,2,2014-02-04,10084,914,1,1,0,0
4,2,2014-02-04,10795,1546,1,1,0,1
5,2,2014-02-04,6979,680,1,1,0,0
1,1,2014-02-03,5839,638,1,1,0,0
2,1,2014-02-03,7372,791,1,1,0,0
3,1,2014-02-03,11861,1030,1,1,0,0
4,1,2014-02-03,13634,1825,1,1,0,1
5,1,2014-02-03,8696,799,1,1,0,0
1,7,2014-02-02,0,0,0,0,0,0
2,7,2014-02-02,0,0,0,0,0,0
3,7,2014-02-02,0,0,0,0,0,0
4,7,2014-02-02,0,0,0,0,0,0
5,7,2014-02-02,0,0,0,0,0,0
1,6,2014-02-01,5292,667,1,0,0,0
2,6,2014-02-01,2929,353,1,0,0,0
3,6,2014-02-01,4968,499,1,0,0,0
4,6,2014-02-01,12028,1611,1,0,0,0
5,6,2014-02-01,2138,236,1,0,0,0
1,5,2014-01-31,4906,589,1,0,0,0
2,5,2014-01-31,4608,550,1,0,0,0
3,5,2014-01-31,8097,812,1,0,0,0
4,5,2014-01-31,10468,1438,1,0,0,0
5,5,2014-01-31,4982,581,1,0,0,0
1,4,2014-01-30,4549,543,1,0,0,0
2,4,2014-01-30,4214,493,1,0,0,0
3,4,2014-01-30,5219,658,1,0,0,0
4,4,2014-01-30,7860,1111,1,0,0,0
5,4,2014-01-30,3802,485,1,0,0,0
1,3,2014-01-29,3789,491,1,0,0,0
2,3,2014-01-29,4292,567,1,0,0,0
3,3,2014-01-29,4887,628,1,0,0,0
4,3,2014-01-29,7996,1120,1,0,0,0
5,3,2014-01-29,4409,558,1,0,0,0
1,2,2014-01-28,3581,453,1,0,0,0
2,2,2014-01-28,3677,497,1,0,0,0
3,2,2014-01-28,4816,630,1,0,0,0
4,2,2014-01-28,7268,1115,1,0,0,0
5,2,2014-01-28,3508,464,1,0,0,0
1,1,2014-01-27,3601,517,1,0,0,0
2,1,2014-01-27,3708,507,1,0,0,0
3,1,2014-01-27,4602,633,1,0,0,0
4,1,2014-01-27,7800,1166,1,0,0,0
5,1,2014-01-27,3412,453,1,0,0,0
1,7,2014-01-26,0,0,0,0,0,0
2,7,2014-01-26,0,0,0,0,0,0
3,7,2014-01-26,0,0,0,0,0,0
4,7,2014-01-26,0,0,0,0,0,0
5,7,2014-01-26,0,0,0,0,0,0
1,6,2014-01-25,4546,561,1,0,0,0
2,6,2014-01-25,2274,290,1,0,0,0
3,6,2014-01-25,3416,440,1,0,0,0
4,6,2014-01-25,9756,1369,1,0,0,0
5,6,2014-01-25,1662,188,1,0,0,0
1,5,2014-01-24,5098,587,1,1,0,0
2,5,2014-01-24,4701,531,1,1,0,0
3,5,2014-01-24,6981,748,1,1,0,0
4,5,2014-01-24,9154,1278,1,1,0,0
5,5,2014-01-24,4752,531,1,1,0,0
1,4,2014-01-23,4597,525,1,1,0,0
2,4,2014-01-23,5010,531,1,1,0,0
3,4,2014-01-23,7857,799,1,1,0,0
4,4,2014-01-23,9580,1274,1,1,0,0
5,4,2014-01-23,4647,521,1,1,0,0
1,3,2014-01-22,4562,549,1,1,0,0
2,3,2014-01-22,5451,680,1,1,0,0
3,3,2014-01-22,9642,1006,1,1,0,0
4,3,2014-01-22,8898,1237,1,1,0,0
5,3,2014-01-22,5042,584,1,1,0,0
1,2,2014-01-21,5151,551,1,1,0,0
2,2,2014-01-21,6564,691,1,1,0,0
3,2,2014-01-21,9246,850,1,1,0,0
4,2,2014-01-21,9456,1307,1,1,0,0
5,2,2014-01-21,5371,568,1,1,0,0
1,1,2014-01-20,6148,653,1,1,0,0
2,1,2014-01-20,7082,739,1,1,0,0
3,1,2014-01-20,10251,943,1,1,0,0
4,1,2014-01-20,10734,1378,1,1,0,0
5,1,2014-01-20,7716,705,1,1,0,0
1,7,2014-01-19,0,0,0,0,0,0
2,7,2014-01-19,0,0,0,0,0,0
3,7,2014-01-19,0,0,0,0,0,0
4,7,2014-01-19,0,0,0,0,0,0
5,7,2014-01-19,0,0,0,0,0,0
1,6,2014-01-18,5128,630,1,0,0,0
2,6,2014-01-18,2497,322,1,0,0,0
3,6,2014-01-18,4232,449,1,0,0,0
4,6,2014-01-18,9451,1345,1,0,0,0
5,6,2014-01-18,1940,222,1,0,0,0
1,5,2014-01-17,3803,479,1,0,0,0
2,5,2014-01-17,3868,480,1,0,0,0
3,5,2014-01-17,5115,660,1,0,0,0
4,5,2014-01-17,7654,1117,1,0,0,0
5,5,2014-01-17,4169,520,1,0,0,0
1,4,2014-01-16,3632,477,1,0,0,0
2,4,2014-01-16,3998,507,1,0,0,0
3,4,2014-01-16,5395,681,1,0,0,0
4,4,2014-01-16,6927,1064,1,0,0,0
5,4,2014-01-16,3411,464,1,0,0,0
1,3,2014-01-15,3776,486,1,0,0,0
2,3,2014-01-15,4919,673,1,0,0,0
3,3,2014-01-15,5163,665,1,0,0,0
4,3,2014-01-15,6571,1053,1,0,0,0
5,3,2014-01-15,3837,538,1,0,0,0
1,2,2014-01-14,3621,464,1,0,0,0
2,2,2014-01-14,4195,497,1,0,0,0
3,2,2014-01-14,4934,648,1,0,0,0
4,2,2014-01-14,7465,1075,1,0,0,0
5,2,2014-01-14,3473,463,1,0,0,0
1,1,2014-01-13,3994,545,1,0,0,0
2,1,2014-01-13,4290,552,1,0,0,0
3,1,2014-01-13,5420,682,1,0,0,0
4,1,2014-01-13,7838,1217,1,0,0,0
5,1,2014-01-13,3652,511,1,0,0,0
1,7,2014-01-12,0,0,0,0,0,0
2,7,2014-01-12,0,0,0,0,0,0
3,7,2014-01-12,0,0,0,0,0,0
4,7,2014-01-12,0,0,0,0,0,0
5,7,2014-01-12,0,0,0,0,0,0
1,6,2014-01-11,4454,569,1,0,0,0
2,6,2014-01-11,2872,358,1,0,0,0
3,6,2014-01-11,4397,482,1,0,0,0
4,6,2014-01-11,9203,1355,1,0,0,0
5,6,2014-01-11,2035,240,1,0,0,0
1,5,2014-01-10,4486,559,1,1,0,1
2,5,2014-01-10,5146,628,1,1,0,0
3,5,2014-01-10,9242,902,1,1,0,0
4,5,2014-01-10,9154,1356,1,1,0,0
5,5,2014-01-10,5008,582,1,1,0,0
1,4,2014-01-09,4396,539,1,1,0,1
2,4,2014-01-09,6081,643,1,1,0,0
3,4,2014-01-09,7081,743,1,1,0,0
4,4,2014-01-09,9489,1297,1,1,0,0
5,4,2014-01-09,4753,545,1,1,0,0
1,3,2014-01-08,4931,589,1,1,0,1
2,3,2014-01-08,6597,796,1,1,0,0
3,3,2014-01-08,8242,794,1,1,0,0
4,3,2014-01-08,9271,1220,1,1,0,0
5,3,2014-01-08,5966,732,1,1,0,0
1,2,2014-01-07,5539,607,1,1,0,1
2,2,2014-01-07,6567,727,1,1,0,0
3,2,2014-01-07,11215,990,1,1,0,1
4,2,2014-01-07,10338,1390,1,1,0,0
5,2,2014-01-07,6280,660,1,1,0,0
1,1,2014-01-06,6194,649,1,1,0,1
2,1,2014-01-06,8317,823,1,1,0,0
3,1,2014-01-06,11326,946,1,1,0,1
4,1,2014-01-06,13086,1606,1,1,0,0
5,1,2014-01-06,8310,811,1,1,0,0
1,7,2014-01-05,0,0,0,0,0,1
2,7,2014-01-05,0,0,0,0,0,0
3,7,2014-01-05,0,0,0,0,0,0
4,7,2014-01-05,0,0,0,0,0,0
5,7,2014-01-05,0,0,0,0,0,0
1,6,2014-01-04,5173,660,1,0,0,1
2,6,2014-01-04,2760,321,1,0,0,0
3,6,2014-01-04,4727,537,1,0,0,0
4,6,2014-01-04,10569,1507,1,0,0,0
5,6,2014-01-04,1711,196,1,0,0,0
1,5,2014-01-03,4190,552,1,0,0,1
2,5,2014-01-03,4802,560,1,0,0,1
3,5,2014-01-03,6821,766,1,0,0,1
4,5,2014-01-03,9299,1359,1,0,0,1
5,5,2014-01-03,4414,557,1,0,0,1
1,4,2014-01-02,4969,618,1,0,0,1
2,4,2014-01-02,3759,531,1,0,0,1
3,4,2014-01-02,5703,690,1,0,0,1
4,4,2014-01-02,9525,1434,1,0,0,1
5,4,2014-01-02,4077,550,1,0,0,1
1,3,2014-01-01,0,0,0,0,a,1
2,3,2014-01-01,0,0,0,0,a,1
3,3,2014-01-01,0,0,0,0,a,1
4,3,2014-01-01,0,0,0,0,a,1
5,3,2014-01-01,0,0,0,0,a,1
1,2,2013-12-31,2362,298,1,0,0,1
2,2,2013-12-31,2148,268,1,0,0,1
3,2,2013-12-31,4081,463,1,0,0,1
4,2,2013-12-31,9813,1323,1,0,0,1
5,2,2013-12-31,2009,241,1,0,0,1
1,1,2013-12-30,7193,796,1,0,0,1
2,1,2013-12-30,7528,852,1,0,0,1
3,1,2013-12-30,10503,1165,1,0,0,1
4,1,2013-12-30,17412,2216,1,0,0,1
5,1,2013-12-30,6681,738,1,0,0,1
1,7,2013-12-29,0,0,0,0,0,1
2,7,2013-12-29,0,0,0,0,0,0
3,7,2013-12-29,0,0,0,0,0,0
4,7,2013-12-29,0,0,0,0,0,0
5,7,2013-12-29,0,0,0,0,0,0
1,6,2013-12-28,5659,716,1,0,0,1
2,6,2013-12-28,3561,416,1,0,0,0
